experiment_id,job_id,results_file,package_id,package_name,worker_id,config_id,replicate_no,setup_time,run_time,collect_time,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,sw_address_randomization,sw_autogroup,sw_compiler,sw_drop_caches,sw_env_padding,sw_filesystem,sw_freq_scaling,sw_link_order,sw_opt_flag,sw_swap,config,NO_ASM,NO_8X8DCT,NO_CABAC,NO_DEBLOCK,NO_FAST_PSKIP,NO_MBTREE,NO_MIXED_REFS,NO_WEIGHTB,RC_LOOKAHEAD,REF,size,time
326,41299,41299.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,51,183.112894058228,34.0463180541992,0.12479305267334,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,10,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,300,33.94
326,28560,28560.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,263,206.784630060196,40.690582036972,0.133510112762451,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,52,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-20,--ref-5,300,40.51
326,34780,34780.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,727,224.594609022141,62.448264837265,0.116496801376343,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,145,--no-asm,,,--no-deblock,,,,,--rc-lookahead-20,--ref-9,296,62.32
326,48824,48824.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,381,72.668998003006,3.53655600547791,0.140865087509155,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,76,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,588,3.37
326,41121,41121.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1312,202.597567081451,32.4158029556274,0.141824960708618,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,262,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,576,32.29
326,46961,46961.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,1396,200.0377202034,29.5028800964355,0.158342123031616,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,279,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-1,576,29.35
326,43246,43246.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,559,211.541042089462,87.4671640396118,0.125946044921875,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,111,--no-asm,,,,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-20,--ref-9,572,87.33
326,37212,37212.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,281,281.656320095062,47.7819230556488,0.150060892105103,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,56,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,292,47.65
326,47691,47691.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,687,217.355078935623,46.8026351928711,0.124912023544312,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,137,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-40,--ref-5,576,46.68
326,49227,49227.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,784,75.65558385849,6.54595589637756,0.168062925338745,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,156,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-20,--ref-5,304,6.43
326,29327,29327.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,1030,206.201354980469,89.7891459465027,0.134627819061279,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,206,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-40,--ref-9,580,89.66
326,30353,30353.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,617,334.077960968018,45.5565738677979,0.170400857925415,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,123,--no-asm,,,--no-deblock,,,--no-mixed-refs,,--rc-lookahead-40,--ref-1,300,45.4
326,34257,34257.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,204,219.226393938065,82.3364069461823,0.133136034011841,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,40,--no-asm,,,,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-9,568,82.21000000000001
326,46268,46268.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,703,202.489377975464,37.6177668571472,0.150023937225342,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,140,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-5,304,37.47
326,39842,39842.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,33,204.18575501442,55.0301167964935,0.141808986663818,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,6,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-60,--ref-5,308,54.88
326,48734,48734.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,291,74.1337018013,4.41324400901794,0.134925127029419,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,58,--no-asm,,,,,,--no-mixed-refs,,--rc-lookahead-60,--ref-1,292,4.28
326,43397,43397.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,710,214.847836017609,24.1414489746094,0.133335113525391,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,142,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-40,--ref-1,296,24.01
326,47331,47331.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,327,218.472622871399,46.5182299613953,0.108236074447632,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,65,--no-asm,,,,,,--no-mixed-refs,,--rc-lookahead-40,--ref-9,288,46.4
326,38733,38733.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,87,0,363,429.851933956146,58.5451319217682,0.232485055923462,i686,1595,1,4096,254784,on,off,gcc,off,0,ext4,off,default,-O2,on,72,--no-asm,,,,,,,--no-weightb,--rc-lookahead-20,--ref-1,292,58.33
326,41798,41798.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,550,182.423681974411,84.2981741428375,0.116541862487793,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,110,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-5,572,84.2
326,49171,49171.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,728,72.3284418582916,8.54215478897095,0.125113010406494,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,145,--no-asm,,,--no-deblock,,,,,--rc-lookahead-20,--ref-9,296,8.41
326,28764,28764.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,467,205.654258966446,62.8306040763855,0.150192975997925,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,93,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-40,--ref-5,580,62.69
326,34525,34525.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,472,219.862936973572,29.5918519496918,0.142575025558472,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,94,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-1,584,29.47
326,46212,46212.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,647,200.36381316185,29.1278600692749,0.201012134552002,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,129,--no-asm,,,,,--no-mbtree,,,--rc-lookahead-20,--ref-1,576,29.0
326,40913,40913.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1104,203.180963993073,25.6583650112152,0.183536052703857,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,220,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-60,--ref-1,296,25.48
326,43089,43089.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,402,209.915848970413,57.2884161472321,0.108350992202759,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,80,--no-asm,,,,,--no-mbtree,,,--rc-lookahead-60,--ref-5,568,57.19
326,47352,47352.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,348,220.180404901505,32.5320570468903,0.124936103820801,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,69,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,576,32.41
326,49122,49122.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,679,72.0799651145935,5.22370409965515,0.135834932327271,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,135,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-5,576,5.11
326,28924,28924.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,627,206.969508886337,29.9752769470215,0.141871929168701,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,125,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-40,--ref-1,584,29.83
326,45912,45912.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,347,200.30978679657,29.5442750453949,0.158362865447998,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,69,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,576,29.41
326,49423,49423.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,980,72.9708371162415,6.23891496658325,0.127508878707886,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,196,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-20,--ref-5,296,5.99
326,34395,34395.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,342,223.771227121353,62.890457868576,0.133138179779053,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,68,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-9,576,62.76
326,39875,39875.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,66,202.260205030441,63.3457019329071,0.133468151092529,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,13,--no-asm,,,,,,,,--rc-lookahead-60,--ref-9,292,63.23
326,42799,42799.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,112,210.706017017365,42.2026410102844,0.125042915344238,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,22,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-5,572,42.07
326,37494,37494.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,563,281.083901882172,85.2542119026184,0.150047063827515,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,112,--no-asm,,,,,,,,--rc-lookahead-40,--ref-9,292,85.12
326,47566,47566.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,562,217.961251020432,63.6450340747833,0.124869823455811,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,112,--no-asm,,,,,,,,--rc-lookahead-40,--ref-9,292,63.53
326,48449,48449.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,6,84.348974943161,6.13471603393555,0.141760110855103,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,1,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-9,292,6.01
326,30357,30357.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,621,334.382322072983,128.762382030487,0.151823997497559,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,124,--no-asm,,,,--no-fast-pskip,,,--no-weightb,--rc-lookahead-20,--ref-9,304,128.61
326,28443,28443.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,146,208.268263101578,52.2308428287506,0.116841077804565,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,29,--no-asm,,,--no-deblock,--no-fast-pskip,,,,--rc-lookahead-20,--ref-5,308,52.12
326,46809,46809.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,1244,204.304067134857,58.2698440551758,0.208314180374146,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,248,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-40,--ref-9,296,58.08
326,42161,42161.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,913,183.021433115005,35.4592590332031,0.124896049499512,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,182,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-60,--ref-1,308,35.35
326,35084,35084.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,1031,220.15500998497,90.2559070587158,0.133130073547363,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,206,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-40,--ref-9,580,90.14
326,44062,44062.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1375,211.047033071518,29.7339839935303,0.133373022079468,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,275,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,584,29.6
326,40757,40757.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,948,208.88605594635,61.4289269447327,0.14181113243103,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,189,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-5,576,61.29
326,48545,48545.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,102,71.6391379833221,3.51144003868103,0.125180006027222,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,20,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-20,--ref-1,308,3.39
326,47696,47696.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,692,214.538147926331,25.1071739196777,0.116584062576294,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,138,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-20,--ref-1,300,24.99
326,49267,49267.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,824,73.3882739543915,3.58155703544617,0.127562999725342,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,164,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,588,3.33
326,28588,28588.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,291,206.003268003464,24.3464319705963,0.142977952957153,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,58,--no-asm,,,,,,--no-mixed-refs,,--rc-lookahead-60,--ref-1,292,24.22
326,45586,45586.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,21,206.949383020401,32.0439059734344,0.166761875152588,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,4,--no-asm,,,,,,--no-mixed-refs,,--rc-lookahead-20,--ref-5,288,31.9
326,43628,43628.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,941,211.405054092407,56.8624861240387,0.133394002914429,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,188,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-9,576,56.73
326,35075,35075.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,1022,220.860924959183,62.9896421432495,0.133126020431519,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,204,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-9,576,62.87
326,41154,41154.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1345,203.415767192841,35.9904460906982,0.1251380443573,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,269,--no-asm,,,,,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-5,288,35.89
326,49102,49102.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,659,102.615688085556,3.56487703323364,0.194015979766846,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,131,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-1,584,3.34
326,48370,48370.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1366,216.662696838379,26.3560740947723,0.116708993911743,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,273,--no-asm,,,--no-deblock,--no-fast-pskip,,,,--rc-lookahead-60,--ref-1,304,26.24
326,39683,39683.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,87,0,1313,430.810768842697,75.719456911087,0.22141695022583,i686,1595,1,4096,254784,on,off,gcc,off,0,ext4,off,default,-O2,on,262,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,576,75.5
326,29258,29258.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,961,204.633143901825,83.4685270786285,0.133517980575562,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,192,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-20,--ref-9,580,83.32
326,46870,46870.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,1305,201.270011901855,24.304300069809,0.158370971679688,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,261,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-60,--ref-1,304,24.14
326,42234,42234.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,986,182.229391098022,84.895457983017,0.133118152618408,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,197,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-5,580,84.78999999999999
326,42903,42903.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,216,212.299304962158,24.7831499576569,0.116678953170776,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,43,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-20,--ref-1,300,24.66
326,37122,37122.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,191,279.4705119133,76.6973268985748,0.158334970474243,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,38,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-40,--ref-9,304,76.53999999999999
326,41118,41118.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1309,202.986382961273,26.6142699718475,0.125128984451294,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,261,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-60,--ref-1,304,26.5
326,35146,35146.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,1093,219.179572820663,63.2562959194183,0.124811887741089,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,218,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-9,568,63.13
326,47547,47547.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,543,217.029868125916,63.5783081054688,0.116590023040771,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,108,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-5,572,63.46
326,29940,29940.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,204,333.475832939148,146.206120014191,0.160386085510254,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,40,--no-asm,,,,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-9,568,146.05
326,28856,28856.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,559,205.982805967331,89.1293830871582,0.141857862472534,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,111,--no-asm,,,,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-20,--ref-9,572,89.0
326,46232,46232.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,667,199.155469894409,41.6333899497986,0.149976968765259,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,133,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-9,292,41.48
326,43577,43577.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,890,211.182069063187,24.8588140010834,0.133394956588745,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,178,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,300,24.74
326,49617,49617.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,1174,79.6395211219788,6.8266019821167,0.125198841094971,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,234,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-9,576,6.7
326,40668,40668.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,859,200.823153972626,47.5480909347534,0.11681604385376,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,171,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-5,576,47.44
326,34273,34273.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,220,218.838927984238,29.7003030776978,0.124813795089722,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,44,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,576,29.58
326,47685,47685.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,681,217.57527089119,64.5586409568787,0.135528087615967,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,136,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-9,576,64.42
326,49503,49503.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,1060,76.0871820449829,7.14658808708191,0.169216156005859,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,212,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-40,--ref-9,300,7.02
326,46166,46166.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,601,202.592191934586,76.4299020767212,0.191724061965942,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,120,--no-asm,,,,,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-9,568,76.28999999999999
326,28956,28956.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,659,204.409887075424,29.9418039321899,0.125179052352905,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,131,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-1,584,29.81
326,43924,43924.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1237,210.823601961136,57.0875310897827,0.116672992706299,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,247,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-20,--ref-5,576,56.98
326,41670,41670.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,422,182.563381910324,42.1936278343201,0.126026153564453,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,84,--no-asm,,,,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,576,42.08
326,40210,40210.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,401,203.528340816498,61.0040500164032,0.133470058441162,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,80,--no-asm,,,,,--no-mbtree,,,--rc-lookahead-60,--ref-5,568,60.88
326,49351,49351.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,908,74.7353949546814,7.23796677589417,0.135851144790649,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,181,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-40,--ref-5,308,7.02
326,34776,34776.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,723,220.933419942856,62.1231269836426,0.150923013687134,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,144,--no-asm,,,,,,,--no-weightb,--rc-lookahead-60,--ref-9,292,61.98
326,48148,48148.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1144,215.474925041199,60.0720269680023,0.116589069366455,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,228,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-60,--ref-5,576,59.96
326,45931,45931.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,75,0,366,199.893136978149,41.8158440589905,0.141671895980835,i686,3200,2,4096,1000436,on,off,gcc,off,0,ext4,off,default,-O2,on,73,--no-asm,,,,,,,--no-weightb,--rc-lookahead-60,--ref-5,288,41.67
326,28585,28585.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,288,207.139831066132,44.686007976532,0.133522987365723,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,57,--no-asm,,,,,,,,--rc-lookahead-20,--ref-5,288,44.57
326,49534,49534.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,81,0,1091,77.9565289020538,6.96843814849854,0.133424043655396,x86_64,2411,16,4096,32965280,on,off,gcc,off,0,ext4,off,default,-O2,on,218,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-9,568,6.85
